MONTO,HORA,DEVICE_SCORE,LINEA_TC,INTERES_TC,DCTO,CASHBACK,IS_PRIME,GENERO_F,GENERO_M,OS_WEB,OS_ANDROID,OS_OTHER,DIA_DE_LA_SEMANA_MONDAY,DIA_DE_LA_SEMANA_TUESDAY,DIA_DE_LA_SEMANA_WEDNESDAY,DIA_DE_LA_SEMANA_THURSDAY,DIA_DE_LA_SEMANA_FRIDAY,DIA_DE_LA_SEMANA_SATURDAY,DIA_DE_LA_SEMANA_SUNDAY,ESTABLECIMIENTO_RESTAURANTE,ESTABLECIMIENTO_ABARROTES,ESTABLECIMIENTO_SUPER,ESTABLECIMIENTO_MPAGO,ESTABLECIMIENTO_FARMACIA,ESTABLECIMIENTO_OTHER,CIUDAD_TOLUCA,CIUDAD_GUADALAJARA,CIUDAD_MERIDA,CIUDAD_MONTERREY,CIUDAD_OTHER,TIPO_TC_FSICA,TIPO_TC_VIRTUAL,REAL_LABEL,PREDICTED_FRAUD_SCORE,PREDICTED_FRAUD_LABEL
235.1247033,10.0,2.0,81000.0,40.0,0.0,4.702494066,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.10971591,0
43.71296801,21.0,5.0,46000.0,49.0,0.0,0.43712968,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.39687017,0
191.5185961,20.0,5.0,83000.0,46.0,19.15185961,1.723667365,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.10712224,0
173.5323186,20.0,1.0,83000.0,34.0,0.0,1.735323186,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.29322436,0
737.4614697,15.0,5.0,43000.0,38.0,0.0,14.74922939,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.15757225,0
474.8692251,18.0,5.0,74000.0,47.0,47.48692251,4.273823026,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.26453042,0
734.0311382,10.0,1.0,78000.0,39.0,0.0,7.340311382,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.122781575,0
995.0880925,17.0,5.0,69000.0,36.0,0.0,9.950880925,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.43703514,1
185.5105841,23.0,3.0,55000.0,38.0,18.55105841,1.669595257,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.39103398,0
541.1157117,7.0,5.0,27000.0,51.0,54.11157117,4.870041406,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.09559172,0
672.3296153,12.0,4.0,40000.0,38.0,0.0,6.723296153,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.3173663,0
314.2839464,2.0,2.0,85000.0,41.0,0.0,3.142839464,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.19401763,0
439.7724215,2.0,4.0,87000.0,37.0,0.0,4.397724215,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.15808633,0
426.7959887,16.0,1.0,33000.0,43.0,0.0,8.535919774,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.1300503,0
213.7082,18.0,3.0,55000.0,43.0,0.0,4.274164,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.22159396,0
874.1043089,1.0,3.0,35000.0,60.0,87.41043089,15.73387756,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.23520851,0
849.2638364,15.0,2.0,41000.0,52.0,169.8527673,13.58822138,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.16480067,0
29.41480058,11.0,3.0,56000.0,59.0,0.0,0.294148006,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.25380567,0
692.4003651,11.0,4.0,96000.0,63.0,0.0,6.924003651,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.2502752,0
249.2658881,23.0,5.0,72000.0,43.0,49.85317761,1.994127105,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.23670982,0
127.7825913,15.0,2.0,68000.0,56.0,0.0,1.277825913,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.3404039,0
805.1638449,16.0,5.0,63000.0,62.0,80.51638449,7.246474604,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.2125848,0
47.94372532,3.0,2.0,83000.0,52.0,0.0,0.479437253,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.15687265,0
542.7425377,4.0,2.0,46000.0,38.0,0.0,5.427425377,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.25419942,0
645.5011147,1.0,2.0,86000.0,49.0,0.0,6.455011147,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.22288738,0
929.9097202,5.0,5.0,40000.0,61.0,92.99097202,8.369187482,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.09093563,0
976.3313818,21.0,4.0,73000.0,40.0,0.0,19.52662764,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.6100493,1
661.6394546,15.0,1.0,46000.0,51.0,132.3278909,5.293115637,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.23517947,0
680.5048463,12.0,1.0,45000.0,34.0,0.0,13.61009693,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.26362315,0
719.1412786,4.0,4.0,90000.0,49.0,0.0,14.38282557,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.10674435,0
426.6379577,15.0,2.0,68000.0,42.0,0.0,4.266379577,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.16100891,0
921.9305353,22.0,4.0,93000.0,38.0,0.0,9.219305353,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.28140727,0
385.8315456,17.0,4.0,55000.0,47.0,0.0,7.716630912,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.27373707,0
835.7006639,18.0,5.0,91000.0,33.0,83.57006639,7.521305975,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.505607,1
812.0512649,16.0,1.0,86000.0,64.0,0.0,16.2410253,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.15056449,0
71.13333889,14.0,3.0,52000.0,33.0,0.0,1.422666778,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.17193845,0
669.6260134,3.0,1.0,72000.0,53.0,0.0,13.39252027,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.19589497,0
837.6800066,22.0,1.0,43000.0,39.0,0.0,16.75360013,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.15697181,0
180.465591,13.0,2.0,81000.0,53.0,0.0,1.80465591,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.27017197,0
471.5902335,14.0,3.0,68000.0,54.0,0.0,4.715902335,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.25903702,0
112.1204724,1.0,3.0,52000.0,34.0,11.21204724,1.009084251,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.29440227,0
686.3808853,13.0,3.0,76000.0,42.0,0.0,6.863808853,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.3047326,0
976.4183179,3.0,5.0,76000.0,63.0,195.2836636,7.811346543,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.19612183,0
345.3466406,9.0,3.0,66000.0,44.0,0.0,3.453466406,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.3345126,0
255.5582926,19.0,5.0,27000.0,38.0,25.55582926,2.300024634,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.1578084,0
168.7050078,23.0,5.0,64000.0,56.0,33.74100156,2.699280125,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.17943937,0
74.11811387,11.0,1.0,87000.0,39.0,0.0,1.482362277,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.49692577,1
253.3250766,16.0,2.0,94000.0,45.0,0.0,2.533250766,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.09267828,0
948.902217,1.0,2.0,76000.0,58.0,94.8902217,17.08023991,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.16545604,0
952.1570562,1.0,4.0,60000.0,58.0,0.0,19.04314112,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.31763572,0
554.9916486,2.0,5.0,45000.0,58.0,0.0,5.549916486,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.14023575,0
107.8509847,18.0,1.0,77000.0,49.0,0.0,2.157019694,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.2181812,0
244.4838642,18.0,1.0,58000.0,50.0,0.0,2.444838642,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.2622018,0
142.9883823,1.0,3.0,80000.0,49.0,14.29883823,1.286895441,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.22929773,0
413.0613507,11.0,5.0,64000.0,47.0,0.0,4.130613507,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.18119395,0
949.3195527,8.0,3.0,72000.0,61.0,0.0,9.493195527,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.05931622,0
801.1321682,11.0,5.0,75000.0,62.0,0.0,8.011321682,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.17342468,0
944.3685507,18.0,3.0,91000.0,46.0,0.0,9.443685507,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.07457462,0
98.23354806,5.0,2.0,29000.0,47.0,0.0,0.982335481,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.1607753,0
299.7154056,19.0,1.0,81000.0,46.0,0.0,2.997154056,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.3753233,0
7.126852634,4.0,5.0,59000.0,53.0,0.0,0.071268526,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.3928109,0
844.4354485,1.0,4.0,83000.0,48.0,0.0,16.88870897,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.14211832,0
656.7927233,15.0,5.0,29000.0,44.0,0.0,13.13585447,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.14644122,0
645.9147545,22.0,3.0,44000.0,54.0,0.0,6.459147545,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.41158932,0
117.903255,5.0,1.0,39000.0,34.0,0.0,1.17903255,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.25821075,0
354.602375,15.0,2.0,67000.0,53.0,35.4602375,3.191421375,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.17084353,0
579.2022893,2.0,1.0,60000.0,40.0,0.0,5.792022893,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.3006718,0
673.7690569,19.0,3.0,58000.0,55.0,0.0,13.47538114,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.29322496,0
626.4405851,4.0,1.0,48000.0,61.0,0.0,6.264405851,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.25947,0
309.6916464,7.0,1.0,74000.0,46.0,0.0,3.096916464,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.41524005,0
408.9552653,8.0,2.0,89000.0,45.0,0.0,4.089552653,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.24338228,0
266.3155998,7.0,4.0,67000.0,62.0,0.0,2.663155998,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.357414,0
751.8130501,1.0,5.0,25000.0,63.0,0.0,7.518130501,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.16322333,0
660.7269922,17.0,2.0,28000.0,42.0,0.0,6.607269922,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.3016575,0
705.968298,17.0,5.0,29000.0,39.0,0.0,14.11936596,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.14709494,0
581.6044228,12.0,1.0,61000.0,61.0,0.0,11.63208846,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.06961697,0
240.272988,14.0,5.0,83000.0,32.0,0.0,2.40272988,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.10057136,0
686.7319983,18.0,4.0,39000.0,42.0,68.67319983,6.180587985,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.26181635,0
30.95201269,1.0,1.0,59000.0,51.0,0.0,0.309520127,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.24808106,0
823.0428358,5.0,3.0,76000.0,63.0,0.0,8.230428358,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.21465738,0
313.6500722,21.0,5.0,31000.0,34.0,0.0,6.273001445,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.17138268,0
496.1513929,4.0,3.0,79000.0,43.0,49.61513929,4.465362536,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.12536636,0
945.4477465,22.0,2.0,73000.0,35.0,0.0,9.454477465,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.22532998,0
87.08423981,9.0,3.0,44000.0,51.0,0.0,0.870842398,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.30239284,0
303.7932246,7.0,1.0,78000.0,59.0,0.0,3.037932246,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.30602714,0
304.8072797,2.0,4.0,29000.0,56.0,0.0,6.096145593,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.072824925,0
495.911512,21.0,2.0,75000.0,48.0,0.0,9.91823024,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.123645455,0
453.7200147,4.0,5.0,58000.0,46.0,0.0,4.537200147,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.19199426,0
26.57359077,5.0,4.0,43000.0,35.0,2.657359077,0.239162317,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.14140739,0
596.4882083,13.0,3.0,28000.0,41.0,59.64882083,10.73678775,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.2636819,0
913.1111296,19.0,3.0,77000.0,58.0,0.0,9.131111296,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.10451291,0
811.4301416,17.0,2.0,62000.0,56.0,0.0,16.22860283,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.24108917,0
923.2687365,1.0,3.0,78000.0,64.0,0.0,18.46537473,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.22185518,0
197.6442884,20.0,2.0,36000.0,63.0,0.0,1.976442884,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.12477127,0
388.7819765,8.0,1.0,75000.0,49.0,0.0,3.887819765,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.3090188,0
239.3357053,13.0,2.0,43000.0,38.0,0.0,4.786714105,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.13963063,0
749.274555,22.0,1.0,31000.0,52.0,0.0,14.9854911,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.07314687,0
18.342284,11.0,5.0,77000.0,43.0,0.0,0.36684568,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.28382906,0
192.796553,10.0,2.0,38000.0,60.0,0.0,3.855931059,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.12820475,0
985.0203162,14.0,5.0,66000.0,55.0,0.0,9.850203162,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.19468503,0
225.4847631,18.0,5.0,39000.0,43.0,0.0,2.254847631,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.42250293,0
282.7382815,15.0,1.0,89000.0,46.0,0.0,2.827382815,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.36893073,0
203.9345258,11.0,3.0,91000.0,48.0,0.0,2.039345258,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.14202441,0
528.4331082,7.0,5.0,96000.0,42.0,52.84331082,9.511795947,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.16315791,0
230.0994613,8.0,1.0,91000.0,60.0,0.0,2.300994613,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.22597325,0
399.3615233,12.0,1.0,86000.0,57.0,0.0,3.993615233,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.23553613,0
672.2747223,23.0,5.0,35000.0,62.0,0.0,13.44549445,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.18929584,0
569.8105507,21.0,1.0,85000.0,32.0,0.0,5.698105507,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.10967043,0
541.5462747,21.0,4.0,68000.0,32.0,0.0,5.415462747,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.27281162,0
66.55985249,2.0,2.0,74000.0,59.0,6.655985249,0.599038672,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.40767366,0
671.712137,19.0,5.0,73000.0,58.0,0.0,13.43424274,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.29505566,0
718.6964481,5.0,2.0,45000.0,63.0,0.0,14.37392896,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.19888926,0
211.5722819,10.0,2.0,65000.0,63.0,0.0,2.115722819,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.19922285,0
892.6834174,23.0,2.0,98000.0,61.0,0.0,17.85366835,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.16973013,0
123.563867,14.0,4.0,46000.0,40.0,0.0,1.23563867,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.29185712,0
673.393647,9.0,3.0,84000.0,57.0,0.0,6.73393647,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.13322641,0
714.6297142,21.0,5.0,92000.0,54.0,0.0,14.29259428,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.12947062,0
295.44829,13.0,5.0,92000.0,33.0,0.0,5.908965801,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.14530814,0
593.0815504,17.0,3.0,86000.0,34.0,59.30815504,10.67546791,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.117850445,0
151.4398634,3.0,2.0,29000.0,45.0,0.0,3.028797269,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.3363943,0
448.5997605,2.0,5.0,51000.0,42.0,44.85997605,4.037397844,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.18371776,0
980.8022517,3.0,1.0,33000.0,63.0,0.0,9.808022517,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.08685412,0
918.3227448,2.0,5.0,50000.0,50.0,91.83227448,8.264904703,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.07451711,0
273.9061076,14.0,5.0,43000.0,44.0,0.0,5.478122151,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.17425163,0
507.1667928,11.0,2.0,67000.0,56.0,0.0,5.071667928,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.07696944,0
466.4237193,18.0,2.0,52000.0,64.0,46.64237193,4.197813474,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.28927854,0
122.8514736,2.0,2.0,38000.0,61.0,0.0,2.457029473,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.2690397,0
0.017302513,16.0,5.0,28000.0,36.0,0.003460503,0.00013842,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.34716508,0
905.9597738,16.0,2.0,47000.0,39.0,0.0,9.059597738,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.26446897,0
402.4860188,15.0,3.0,69000.0,52.0,40.24860188,3.622374169,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.29538235,0
234.1604868,20.0,3.0,45000.0,32.0,0.0,4.683209736,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.09146496,0
86.41111909,9.0,3.0,92000.0,33.0,8.641111909,0.777700072,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.14015557,0
853.5368676,6.0,5.0,99000.0,32.0,0.0,8.535368676,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.28972486,0
91.50427566,19.0,1.0,48000.0,61.0,0.0,0.915042757,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.32945973,0
566.7140498,10.0,3.0,50000.0,51.0,0.0,5.667140498,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.21375363,0
248.9069507,6.0,3.0,82000.0,39.0,24.89069507,2.240162556,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.16992728,0
185.3300908,16.0,1.0,30000.0,50.0,0.0,3.706601816,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.099724896,0
181.5237593,22.0,4.0,96000.0,59.0,0.0,1.815237593,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.21936317,0
656.7022034,7.0,4.0,52000.0,33.0,65.67022034,5.910319831,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.17249753,0
578.2219813,4.0,1.0,92000.0,44.0,0.0,5.782219813,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.11303179,0
794.474812,18.0,3.0,95000.0,53.0,79.4474812,7.150273308,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.20797332,0
