ID_USER,FRAUD_SCORE,VARIABLES,THRESHOLD,FECHA,IS_FRAUD
2112,0.5948756,"{'GENERO': 'F', 'OS': '%%', 'DIA_DE_LA_SEMANA': 'Sunday', 'ESTABLECIMIENTO': 'Farmacia', 'CIUDAD': nan, 'TIPO_TC': 'Fsica', 'MONTO': 503.9470886, 'HORA': 22, 'DEVICE_SCORE': 4, 'LINEA_TC': 85000, 'INTERES_TC': 38, 'DCTO': 50.39470886, 'CASHBACK': 4.535523798, 'IS_PRIME': False}",0.952,2020-01-26,False
2113,0.464828,"{'GENERO': 'M', 'OS': 'ANDROID', 'DIA_DE_LA_SEMANA': 'Tuesday', 'ESTABLECIMIENTO': 'MPago', 'CIUDAD': nan, 'TIPO_TC': 'Fsica', 'MONTO': 711.4454139, 'HORA': 2, 'DEVICE_SCORE': 4, 'LINEA_TC': 82000, 'INTERES_TC': 59, 'DCTO': 0.0, 'CASHBACK': 7.114454139, 'IS_PRIME': False}",0.952,2020-01-28,False
2114,0.87011284,"{'GENERO': 'M', 'OS': '%%', 'DIA_DE_LA_SEMANA': 'Wednesday', 'ESTABLECIMIENTO': nan, 'CIUDAD': 'Toluca', 'TIPO_TC': 'Fsica', 'MONTO': 5.21429752, 'HORA': 23, 'DEVICE_SCORE': 2, 'LINEA_TC': 62000, 'INTERES_TC': 43, 'DCTO': 0.0, 'CASHBACK': 0.052142975, 'IS_PRIME': False}",0.952,2020-01-29,False
2114,0.7942849,"{'GENERO': 'M', 'OS': 'WEB', 'DIA_DE_LA_SEMANA': 'Wednesday', 'ESTABLECIMIENTO': 'Abarrotes', 'CIUDAD': 'Toluca', 'TIPO_TC': 'Fsica', 'MONTO': 830.9195217, 'HORA': 19, 'DEVICE_SCORE': 4, 'LINEA_TC': 62000, 'INTERES_TC': 43, 'DCTO': 0.0, 'CASHBACK': 8.309195217, 'IS_PRIME': False}",0.952,2020-01-29,False
2114,0.25546134,"{'GENERO': 'M', 'OS': 'ANDROID', 'DIA_DE_LA_SEMANA': 'Wednesday', 'ESTABLECIMIENTO': nan, 'CIUDAD': 'Toluca', 'TIPO_TC': 'Fsica', 'MONTO': 810.4044913, 'HORA': 4, 'DEVICE_SCORE': 5, 'LINEA_TC': 62000, 'INTERES_TC': 43, 'DCTO': 0.0, 'CASHBACK': 8.104044913, 'IS_PRIME': False}",0.952,2020-01-29,False
2115,0.643479,"{'GENERO': 'M', 'OS': 'ANDROID', 'DIA_DE_LA_SEMANA': 'Sunday', 'ESTABLECIMIENTO': 'Abarrotes', 'CIUDAD': nan, 'TIPO_TC': 'Fsica', 'MONTO': 27.56192669, 'HORA': 13, 'DEVICE_SCORE': 4, 'LINEA_TC': 46000, 'INTERES_TC': 54, 'DCTO': 2.756192669, 'CASHBACK': 0.24805734, 'IS_PRIME': False}",0.952,2020-01-26,False
2115,0.2910463,"{'GENERO': 'M', 'OS': ',', 'DIA_DE_LA_SEMANA': 'Sunday', 'ESTABLECIMIENTO': 'Restaurante', 'CIUDAD': nan, 'TIPO_TC': 'Fsica', 'MONTO': 987.6088769, 'HORA': 12, 'DEVICE_SCORE': 1, 'LINEA_TC': 46000, 'INTERES_TC': 54, 'DCTO': 0.0, 'CASHBACK': 9.876088769, 'IS_PRIME': False}",0.952,2020-01-26,False
2115,0.55657345,"{'GENERO': 'M', 'OS': ',', 'DIA_DE_LA_SEMANA': 'Thursday', 'ESTABLECIMIENTO': nan, 'CIUDAD': nan, 'TIPO_TC': 'Fsica', 'MONTO': 624.4145517, 'HORA': 7, 'DEVICE_SCORE': 5, 'LINEA_TC': 46000, 'INTERES_TC': 54, 'DCTO': 62.44145517, 'CASHBACK': 5.619730965, 'IS_PRIME': False}",0.952,2020-01-23,False
2115,0.7324672,"{'GENERO': 'M', 'OS': 'WEB', 'DIA_DE_LA_SEMANA': 'Thursday', 'ESTABLECIMIENTO': 'Farmacia', 'CIUDAD': nan, 'TIPO_TC': 'Fsica', 'MONTO': 1.850030359, 'HORA': 14, 'DEVICE_SCORE': 5, 'LINEA_TC': 46000, 'INTERES_TC': 54, 'DCTO': 0.0, 'CASHBACK': 0.018500304, 'IS_PRIME': False}",0.952,2020-01-30,False
2115,0.54632676,"{'GENERO': 'M', 'OS': ',', 'DIA_DE_LA_SEMANA': 'Monday', 'ESTABLECIMIENTO': 'MPago', 'CIUDAD': nan, 'TIPO_TC': 'Virtual', 'MONTO': 156.1495622, 'HORA': 18, 'DEVICE_SCORE': 1, 'LINEA_TC': 46000, 'INTERES_TC': 54, 'DCTO': 0.0, 'CASHBACK': 3.122991244, 'IS_PRIME': False}",0.952,2020-01-27,False
2115,0.18069386,"{'GENERO': 'M', 'OS': 'WEB', 'DIA_DE_LA_SEMANA': 'Thursday', 'ESTABLECIMIENTO': 'Super', 'CIUDAD': nan, 'TIPO_TC': 'Virtual', 'MONTO': 597.7640966, 'HORA': 2, 'DEVICE_SCORE': 4, 'LINEA_TC': 46000, 'INTERES_TC': 54, 'DCTO': 0.0, 'CASHBACK': 11.95528193, 'IS_PRIME': False}",0.952,2020-01-30,False
2117,0.62813056,"{'GENERO': 'M', 'OS': 'WEB', 'DIA_DE_LA_SEMANA': 'Monday', 'ESTABLECIMIENTO': nan, 'CIUDAD': 'Monterrey', 'TIPO_TC': 'Virtual', 'MONTO': 881.6443561, 'HORA': 21, 'DEVICE_SCORE': 4, 'LINEA_TC': 38000, 'INTERES_TC': 58, 'DCTO': 0.0, 'CASHBACK': 17.63288712, 'IS_PRIME': False}",0.952,2020-01-27,False
2117,0.61041844,"{'GENERO': 'M', 'OS': ',', 'DIA_DE_LA_SEMANA': 'Monday', 'ESTABLECIMIENTO': 'Abarrotes', 'CIUDAD': 'Monterrey', 'TIPO_TC': 'Fsica', 'MONTO': 273.2050107, 'HORA': 7, 'DEVICE_SCORE': 3, 'LINEA_TC': 38000, 'INTERES_TC': 58, 'DCTO': 0.0, 'CASHBACK': 2.732050107, 'IS_PRIME': False}",0.952,2020-01-27,False
2117,0.82266486,"{'GENERO': 'M', 'OS': ',', 'DIA_DE_LA_SEMANA': 'Monday', 'ESTABLECIMIENTO': nan, 'CIUDAD': 'Monterrey', 'TIPO_TC': 'Fsica', 'MONTO': 428.3825618, 'HORA': 16, 'DEVICE_SCORE': 3, 'LINEA_TC': 38000, 'INTERES_TC': 58, 'DCTO': 42.83825618, 'CASHBACK': 3.855443056, 'IS_PRIME': False}",0.952,2020-01-27,False
2118,0.5938299,"{'GENERO': 'F', 'OS': 'ANDROID', 'DIA_DE_LA_SEMANA': 'Tuesday', 'ESTABLECIMIENTO': 'Super', 'CIUDAD': nan, 'TIPO_TC': 'Virtual', 'MONTO': 238.5068186, 'HORA': 14, 'DEVICE_SCORE': 1, 'LINEA_TC': 30000, 'INTERES_TC': 40, 'DCTO': 0.0, 'CASHBACK': 4.770136372, 'IS_PRIME': False}",0.952,2020-01-28,False
2119,0.7897914,"{'GENERO': 'F', 'OS': 'ANDROID', 'DIA_DE_LA_SEMANA': 'Friday', 'ESTABLECIMIENTO': 'Super', 'CIUDAD': nan, 'TIPO_TC': 'Fsica', 'MONTO': 519.8257263, 'HORA': 17, 'DEVICE_SCORE': 1, 'LINEA_TC': 57000, 'INTERES_TC': 35, 'DCTO': 0.0, 'CASHBACK': 5.198257263, 'IS_PRIME': False}",0.952,2020-01-24,False
2120,0.67671096,"{'GENERO': 'M', 'OS': 'ANDROID', 'DIA_DE_LA_SEMANA': 'Thursday', 'ESTABLECIMIENTO': 'Restaurante', 'CIUDAD': 'Toluca', 'TIPO_TC': 'Fsica', 'MONTO': 556.6917435, 'HORA': 2, 'DEVICE_SCORE': 4, 'LINEA_TC': 77000, 'INTERES_TC': 38, 'DCTO': 0.0, 'CASHBACK': 5.566917435, 'IS_PRIME': False}",0.952,2020-01-30,False
2121,0.1743707,"{'GENERO': 'M', 'OS': ',', 'DIA_DE_LA_SEMANA': 'Wednesday', 'ESTABLECIMIENTO': nan, 'CIUDAD': 'Toluca', 'TIPO_TC': 'Fsica', 'MONTO': 284.8780714, 'HORA': 19, 'DEVICE_SCORE': 5, 'LINEA_TC': 28000, 'INTERES_TC': 50, 'DCTO': 0.0, 'CASHBACK': 2.848780714, 'IS_PRIME': False}",0.952,2020-01-29,False
2121,0.43973687,"{'GENERO': 'M', 'OS': 'ANDROID', 'DIA_DE_LA_SEMANA': 'Thursday', 'ESTABLECIMIENTO': 'Farmacia', 'CIUDAD': 'Toluca', 'TIPO_TC': 'Fsica', 'MONTO': 460.3572299, 'HORA': 20, 'DEVICE_SCORE': 3, 'LINEA_TC': 28000, 'INTERES_TC': 50, 'DCTO': 0.0, 'CASHBACK': 4.603572299, 'IS_PRIME': False}",0.952,2020-01-23,False
2121,0.33004645,"{'GENERO': 'M', 'OS': 'ANDROID', 'DIA_DE_LA_SEMANA': 'Saturday', 'ESTABLECIMIENTO': nan, 'CIUDAD': 'Toluca', 'TIPO_TC': 'Fsica', 'MONTO': 436.2154135, 'HORA': 8, 'DEVICE_SCORE': 5, 'LINEA_TC': 28000, 'INTERES_TC': 50, 'DCTO': 0.0, 'CASHBACK': 4.362154135, 'IS_PRIME': False}",0.952,2020-01-25,False
2122,0.27230793,"{'GENERO': 'F', 'OS': '%%', 'DIA_DE_LA_SEMANA': 'Thursday', 'ESTABLECIMIENTO': nan, 'CIUDAD': nan, 'TIPO_TC': 'Fsica', 'MONTO': 469.1597213, 'HORA': 3, 'DEVICE_SCORE': 5, 'LINEA_TC': 98000, 'INTERES_TC': 60, 'DCTO': 0.0, 'CASHBACK': 4.691597213, 'IS_PRIME': False}",0.952,2020-01-23,False
2124,0.35049152,"{'GENERO': 'F', 'OS': 'ANDROID', 'DIA_DE_LA_SEMANA': 'Tuesday', 'ESTABLECIMIENTO': 'Restaurante', 'CIUDAD': 'Monterrey', 'TIPO_TC': 'Virtual', 'MONTO': 298.7146991, 'HORA': 9, 'DEVICE_SCORE': 1, 'LINEA_TC': 78000, 'INTERES_TC': 35, 'DCTO': 0.0, 'CASHBACK': 5.974293982, 'IS_PRIME': False}",0.952,2020-01-28,False
2124,0.5001423,"{'GENERO': 'F', 'OS': '%%', 'DIA_DE_LA_SEMANA': 'Saturday', 'ESTABLECIMIENTO': nan, 'CIUDAD': 'Monterrey', 'TIPO_TC': 'Virtual', 'MONTO': 508.3765922, 'HORA': 7, 'DEVICE_SCORE': 2, 'LINEA_TC': 78000, 'INTERES_TC': 35, 'DCTO': 0.0, 'CASHBACK': 10.16753184, 'IS_PRIME': False}",0.952,2020-01-25,False
2124,0.930877,"{'GENERO': 'F', 'OS': '%%', 'DIA_DE_LA_SEMANA': 'Thursday', 'ESTABLECIMIENTO': 'Abarrotes', 'CIUDAD': 'Monterrey', 'TIPO_TC': 'Fsica', 'MONTO': 293.4981055, 'HORA': 6, 'DEVICE_SCORE': 2, 'LINEA_TC': 78000, 'INTERES_TC': 35, 'DCTO': 0.0, 'CASHBACK': 2.934981055, 'IS_PRIME': False}",0.952,2020-01-30,False
2124,0.30563343,"{'GENERO': 'F', 'OS': 'ANDROID', 'DIA_DE_LA_SEMANA': 'Monday', 'ESTABLECIMIENTO': nan, 'CIUDAD': 'Monterrey', 'TIPO_TC': 'Virtual', 'MONTO': 593.2559749, 'HORA': 3, 'DEVICE_SCORE': 5, 'LINEA_TC': 78000, 'INTERES_TC': 35, 'DCTO': 0.0, 'CASHBACK': 11.8651195, 'IS_PRIME': False}",0.952,2020-01-27,False
2124,0.42989948,"{'GENERO': 'F', 'OS': 'ANDROID', 'DIA_DE_LA_SEMANA': 'Sunday', 'ESTABLECIMIENTO': 'Super', 'CIUDAD': 'Monterrey', 'TIPO_TC': 'Virtual', 'MONTO': 660.6179307, 'HORA': 21, 'DEVICE_SCORE': 5, 'LINEA_TC': 78000, 'INTERES_TC': 35, 'DCTO': 66.06179307, 'CASHBACK': 11.89112275, 'IS_PRIME': False}",0.952,2020-01-26,False
2124,0.8540056,"{'GENERO': 'F', 'OS': ',', 'DIA_DE_LA_SEMANA': 'Thursday', 'ESTABLECIMIENTO': 'Super', 'CIUDAD': 'Monterrey', 'TIPO_TC': 'Fsica', 'MONTO': 81.40599448, 'HORA': 20, 'DEVICE_SCORE': 3, 'LINEA_TC': 78000, 'INTERES_TC': 35, 'DCTO': 8.140599448, 'CASHBACK': 0.73265395, 'IS_PRIME': False}",0.952,2020-01-30,False
2124,0.5401776,"{'GENERO': 'F', 'OS': '%%', 'DIA_DE_LA_SEMANA': 'Thursday', 'ESTABLECIMIENTO': nan, 'CIUDAD': 'Monterrey', 'TIPO_TC': 'Fsica', 'MONTO': 26.34521569, 'HORA': 1, 'DEVICE_SCORE': 1, 'LINEA_TC': 78000, 'INTERES_TC': 35, 'DCTO': 0.0, 'CASHBACK': 0.263452157, 'IS_PRIME': False}",0.952,2020-01-30,False
2124,0.19239742,"{'GENERO': 'F', 'OS': 'WEB', 'DIA_DE_LA_SEMANA': 'Wednesday', 'ESTABLECIMIENTO': 'Restaurante', 'CIUDAD': 'Monterrey', 'TIPO_TC': 'Fsica', 'MONTO': 193.6339262, 'HORA': 14, 'DEVICE_SCORE': 2, 'LINEA_TC': 78000, 'INTERES_TC': 35, 'DCTO': 0.0, 'CASHBACK': 1.936339262, 'IS_PRIME': False}",0.952,2020-01-29,False
2124,0.53388864,"{'GENERO': 'F', 'OS': '%%', 'DIA_DE_LA_SEMANA': 'Thursday', 'ESTABLECIMIENTO': 'Abarrotes', 'CIUDAD': 'Monterrey', 'TIPO_TC': 'Fsica', 'MONTO': 314.6140207, 'HORA': 18, 'DEVICE_SCORE': 2, 'LINEA_TC': 78000, 'INTERES_TC': 35, 'DCTO': 0.0, 'CASHBACK': 3.146140207, 'IS_PRIME': False}",0.952,2020-01-23,False
2126,0.38565075,"{'GENERO': 'F', 'OS': ',', 'DIA_DE_LA_SEMANA': 'Wednesday', 'ESTABLECIMIENTO': 'Super', 'CIUDAD': nan, 'TIPO_TC': 'Virtual', 'MONTO': 824.6519337, 'HORA': 5, 'DEVICE_SCORE': 1, 'LINEA_TC': 58000, 'INTERES_TC': 46, 'DCTO': 0.0, 'CASHBACK': 16.49303867, 'IS_PRIME': False}",0.952,2020-01-29,False
2126,0.56732535,"{'GENERO': 'F', 'OS': 'ANDROID', 'DIA_DE_LA_SEMANA': 'Thursday', 'ESTABLECIMIENTO': 'Restaurante', 'CIUDAD': nan, 'TIPO_TC': 'Fsica', 'MONTO': 711.7589186, 'HORA': 5, 'DEVICE_SCORE': 2, 'LINEA_TC': 58000, 'INTERES_TC': 46, 'DCTO': 0.0, 'CASHBACK': 7.117589186, 'IS_PRIME': False}",0.952,2020-01-30,False
2126,0.48537123,"{'GENERO': 'F', 'OS': ',', 'DIA_DE_LA_SEMANA': 'Saturday', 'ESTABLECIMIENTO': 'Restaurante', 'CIUDAD': nan, 'TIPO_TC': 'Virtual', 'MONTO': 82.76653243, 'HORA': 10, 'DEVICE_SCORE': 3, 'LINEA_TC': 58000, 'INTERES_TC': 46, 'DCTO': 0.0, 'CASHBACK': 1.655330649, 'IS_PRIME': False}",0.952,2020-01-25,False
2127,0.48815474,"{'GENERO': 'M', 'OS': '%%', 'DIA_DE_LA_SEMANA': 'Friday', 'ESTABLECIMIENTO': 'Farmacia', 'CIUDAD': 'Merida', 'TIPO_TC': 'Fsica', 'MONTO': 280.3921629, 'HORA': 17, 'DEVICE_SCORE': 2, 'LINEA_TC': 97000, 'INTERES_TC': 63, 'DCTO': 0.0, 'CASHBACK': 2.803921629, 'IS_PRIME': False}",0.952,2020-01-24,False
2129,0.3435977,"{'GENERO': 'M', 'OS': ',', 'DIA_DE_LA_SEMANA': 'Wednesday', 'ESTABLECIMIENTO': nan, 'CIUDAD': 'Monterrey', 'TIPO_TC': 'Virtual', 'MONTO': 823.0732032, 'HORA': 10, 'DEVICE_SCORE': 2, 'LINEA_TC': 74000, 'INTERES_TC': 64, 'DCTO': 0.0, 'CASHBACK': 16.46146406, 'IS_PRIME': False}",0.952,2020-01-29,False
2131,0.7504391,"{'GENERO': 'M', 'OS': 'WEB', 'DIA_DE_LA_SEMANA': 'Friday', 'ESTABLECIMIENTO': 'MPago', 'CIUDAD': 'Toluca', 'TIPO_TC': 'Fsica', 'MONTO': 551.4022238, 'HORA': 12, 'DEVICE_SCORE': 1, 'LINEA_TC': 87000, 'INTERES_TC': 58, 'DCTO': 110.2804448, 'CASHBACK': 4.41121779, 'IS_PRIME': False}",0.952,2020-01-24,False
2131,0.30481246,"{'GENERO': 'M', 'OS': '%%', 'DIA_DE_LA_SEMANA': 'Friday', 'ESTABLECIMIENTO': 'Super', 'CIUDAD': 'Toluca', 'TIPO_TC': 'Fsica', 'MONTO': 976.170575, 'HORA': 9, 'DEVICE_SCORE': 2, 'LINEA_TC': 87000, 'INTERES_TC': 58, 'DCTO': 0.0, 'CASHBACK': 9.76170575, 'IS_PRIME': False}",0.952,2020-01-24,False
2131,0.69763446,"{'GENERO': 'M', 'OS': ',', 'DIA_DE_LA_SEMANA': 'Saturday', 'ESTABLECIMIENTO': 'Super', 'CIUDAD': 'Toluca', 'TIPO_TC': 'Fsica', 'MONTO': 616.6888696, 'HORA': 17, 'DEVICE_SCORE': 2, 'LINEA_TC': 87000, 'INTERES_TC': 58, 'DCTO': 0.0, 'CASHBACK': 6.166888696, 'IS_PRIME': False}",0.952,2020-01-25,False
2131,0.45595732,"{'GENERO': 'M', 'OS': '%%', 'DIA_DE_LA_SEMANA': 'Sunday', 'ESTABLECIMIENTO': nan, 'CIUDAD': 'Toluca', 'TIPO_TC': 'Fsica', 'MONTO': 254.0133446, 'HORA': 17, 'DEVICE_SCORE': 3, 'LINEA_TC': 87000, 'INTERES_TC': 58, 'DCTO': 25.40133446, 'CASHBACK': 2.286120101, 'IS_PRIME': False}",0.952,2020-01-26,False
2131,0.31583822,"{'GENERO': 'M', 'OS': '%%', 'DIA_DE_LA_SEMANA': 'Monday', 'ESTABLECIMIENTO': 'Abarrotes', 'CIUDAD': 'Toluca', 'TIPO_TC': 'Fsica', 'MONTO': 832.4508772, 'HORA': 2, 'DEVICE_SCORE': 5, 'LINEA_TC': 87000, 'INTERES_TC': 58, 'DCTO': 0.0, 'CASHBACK': 8.324508772, 'IS_PRIME': False}",0.952,2020-01-27,False
2132,0.6237806,"{'GENERO': 'M', 'OS': '%%', 'DIA_DE_LA_SEMANA': 'Friday', 'ESTABLECIMIENTO': nan, 'CIUDAD': 'Toluca', 'TIPO_TC': 'Fsica', 'MONTO': 905.3574625, 'HORA': 7, 'DEVICE_SCORE': 3, 'LINEA_TC': 58000, 'INTERES_TC': 60, 'DCTO': 0.0, 'CASHBACK': 9.053574625, 'IS_PRIME': False}",0.952,2020-01-24,False
2133,0.51384854,"{'GENERO': '--', 'OS': 'ANDROID', 'DIA_DE_LA_SEMANA': 'Tuesday', 'ESTABLECIMIENTO': 'MPago', 'CIUDAD': nan, 'TIPO_TC': 'Fsica', 'MONTO': 404.9225055, 'HORA': 1, 'DEVICE_SCORE': 1, 'LINEA_TC': 87000, 'INTERES_TC': 48, 'DCTO': 0.0, 'CASHBACK': 4.049225055, 'IS_PRIME': False}",0.952,2020-01-28,False
2133,0.5974864,"{'GENERO': '--', 'OS': 'WEB', 'DIA_DE_LA_SEMANA': 'Friday', 'ESTABLECIMIENTO': 'Farmacia', 'CIUDAD': nan, 'TIPO_TC': 'Fsica', 'MONTO': 448.0441192, 'HORA': 2, 'DEVICE_SCORE': 3, 'LINEA_TC': 87000, 'INTERES_TC': 48, 'DCTO': 0.0, 'CASHBACK': 4.480441192, 'IS_PRIME': False}",0.952,2020-01-24,False
2133,0.5690868,"{'GENERO': '--', 'OS': 'ANDROID', 'DIA_DE_LA_SEMANA': 'Thursday', 'ESTABLECIMIENTO': 'Farmacia', 'CIUDAD': nan, 'TIPO_TC': 'Fsica', 'MONTO': 869.2078017, 'HORA': 2, 'DEVICE_SCORE': 2, 'LINEA_TC': 87000, 'INTERES_TC': 48, 'DCTO': 173.8415603, 'CASHBACK': 6.953662414, 'IS_PRIME': False}",0.952,2020-01-30,False
2133,0.8396704,"{'GENERO': '--', 'OS': '%%', 'DIA_DE_LA_SEMANA': 'Thursday', 'ESTABLECIMIENTO': 'Abarrotes', 'CIUDAD': nan, 'TIPO_TC': 'Fsica', 'MONTO': 772.5803695, 'HORA': 7, 'DEVICE_SCORE': 3, 'LINEA_TC': 87000, 'INTERES_TC': 48, 'DCTO': 0.0, 'CASHBACK': 7.725803695, 'IS_PRIME': False}",0.952,2020-01-23,False
2135,0.33996937,"{'GENERO': 'M', 'OS': ',', 'DIA_DE_LA_SEMANA': 'Monday', 'ESTABLECIMIENTO': 'Abarrotes', 'CIUDAD': nan, 'TIPO_TC': 'Virtual', 'MONTO': 284.411901, 'HORA': 4, 'DEVICE_SCORE': 2, 'LINEA_TC': 61000, 'INTERES_TC': 38, 'DCTO': 0.0, 'CASHBACK': 5.688238021, 'IS_PRIME': False}",0.952,2020-01-27,False
2135,0.70365953,"{'GENERO': 'M', 'OS': ',', 'DIA_DE_LA_SEMANA': 'Thursday', 'ESTABLECIMIENTO': 'Abarrotes', 'CIUDAD': nan, 'TIPO_TC': 'Fsica', 'MONTO': 189.4723454, 'HORA': 3, 'DEVICE_SCORE': 4, 'LINEA_TC': 61000, 'INTERES_TC': 38, 'DCTO': 0.0, 'CASHBACK': 1.894723454, 'IS_PRIME': False}",0.952,2020-01-30,False
2136,0.7218432,"{'GENERO': 'M', 'OS': ',', 'DIA_DE_LA_SEMANA': 'Sunday', 'ESTABLECIMIENTO': nan, 'CIUDAD': nan, 'TIPO_TC': 'Fsica', 'MONTO': 378.4950163, 'HORA': 17, 'DEVICE_SCORE': 2, 'LINEA_TC': 90000, 'INTERES_TC': 50, 'DCTO': 0.0, 'CASHBACK': 3.784950163, 'IS_PRIME': False}",0.952,2020-01-26,False
2136,0.27652478,"{'GENERO': 'M', 'OS': 'WEB', 'DIA_DE_LA_SEMANA': 'Thursday', 'ESTABLECIMIENTO': nan, 'CIUDAD': nan, 'TIPO_TC': 'Virtual', 'MONTO': 531.3326289, 'HORA': 2, 'DEVICE_SCORE': 4, 'LINEA_TC': 90000, 'INTERES_TC': 50, 'DCTO': 0.0, 'CASHBACK': 10.62665258, 'IS_PRIME': False}",0.952,2020-01-23,False
2136,0.8786874,"{'GENERO': 'M', 'OS': '%%', 'DIA_DE_LA_SEMANA': 'Friday', 'ESTABLECIMIENTO': 'Farmacia', 'CIUDAD': nan, 'TIPO_TC': 'Fsica', 'MONTO': 104.420959, 'HORA': 16, 'DEVICE_SCORE': 5, 'LINEA_TC': 90000, 'INTERES_TC': 50, 'DCTO': 20.8841918, 'CASHBACK': 0.835367672, 'IS_PRIME': False}",0.952,2020-01-24,False
2138,0.66531783,"{'GENERO': 'M', 'OS': ',', 'DIA_DE_LA_SEMANA': 'Tuesday', 'ESTABLECIMIENTO': nan, 'CIUDAD': 'Monterrey', 'TIPO_TC': 'Fsica', 'MONTO': 558.4346687, 'HORA': 20, 'DEVICE_SCORE': 3, 'LINEA_TC': 47000, 'INTERES_TC': 61, 'DCTO': 55.84346687, 'CASHBACK': 5.025912018, 'IS_PRIME': False}",0.952,2020-01-28,False
2139,0.34885982,"{'GENERO': 'M', 'OS': ',', 'DIA_DE_LA_SEMANA': 'Monday', 'ESTABLECIMIENTO': nan, 'CIUDAD': nan, 'TIPO_TC': 'Fsica', 'MONTO': 894.3146649, 'HORA': 23, 'DEVICE_SCORE': 4, 'LINEA_TC': 92000, 'INTERES_TC': 57, 'DCTO': 0.0, 'CASHBACK': 8.943146649, 'IS_PRIME': False}",0.952,2020-01-27,False
2140,0.39851388,"{'GENERO': 'F', 'OS': ',', 'DIA_DE_LA_SEMANA': 'Wednesday', 'ESTABLECIMIENTO': 'Restaurante', 'CIUDAD': nan, 'TIPO_TC': 'Virtual', 'MONTO': 213.4862959, 'HORA': 22, 'DEVICE_SCORE': 4, 'LINEA_TC': 64000, 'INTERES_TC': 43, 'DCTO': 0.0, 'CASHBACK': 4.269725919, 'IS_PRIME': False}",0.952,2020-01-29,False
2142,0.41601604,"{'GENERO': 'F', 'OS': 'ANDROID', 'DIA_DE_LA_SEMANA': 'Wednesday', 'ESTABLECIMIENTO': 'MPago', 'CIUDAD': nan, 'TIPO_TC': 'Fsica', 'MONTO': 600.7110463, 'HORA': 6, 'DEVICE_SCORE': 2, 'LINEA_TC': 32000, 'INTERES_TC': 57, 'DCTO': 60.07110463, 'CASHBACK': 5.406399417, 'IS_PRIME': False}",0.952,2020-01-29,False
2143,0.5331175,"{'GENERO': 'M', 'OS': 'WEB', 'DIA_DE_LA_SEMANA': 'Tuesday', 'ESTABLECIMIENTO': 'Farmacia', 'CIUDAD': nan, 'TIPO_TC': 'Fsica', 'MONTO': 601.2635062, 'HORA': 11, 'DEVICE_SCORE': 5, 'LINEA_TC': 38000, 'INTERES_TC': 56, 'DCTO': 120.2527012, 'CASHBACK': 4.810108049, 'IS_PRIME': False}",0.952,2020-01-28,False
2145,0.32608667,"{'GENERO': 'F', 'OS': '%%', 'DIA_DE_LA_SEMANA': 'Friday', 'ESTABLECIMIENTO': 'Super', 'CIUDAD': 'Guadalajara', 'TIPO_TC': 'Fsica', 'MONTO': 230.3276668, 'HORA': 19, 'DEVICE_SCORE': 5, 'LINEA_TC': 71000, 'INTERES_TC': 34, 'DCTO': 23.03276668, 'CASHBACK': 2.072949001, 'IS_PRIME': False}",0.952,2020-01-24,False
2145,0.676417,"{'GENERO': 'F', 'OS': 'WEB', 'DIA_DE_LA_SEMANA': 'Sunday', 'ESTABLECIMIENTO': nan, 'CIUDAD': 'Guadalajara', 'TIPO_TC': 'Virtual', 'MONTO': 496.0646891, 'HORA': 17, 'DEVICE_SCORE': 4, 'LINEA_TC': 71000, 'INTERES_TC': 34, 'DCTO': 0.0, 'CASHBACK': 9.921293782, 'IS_PRIME': False}",0.952,2020-01-26,False
2146,0.4752964,"{'GENERO': '--', 'OS': 'WEB', 'DIA_DE_LA_SEMANA': 'Wednesday', 'ESTABLECIMIENTO': 'MPago', 'CIUDAD': nan, 'TIPO_TC': 'Fsica', 'MONTO': 801.6316722, 'HORA': 9, 'DEVICE_SCORE': 3, 'LINEA_TC': 28000, 'INTERES_TC': 33, 'DCTO': 0.0, 'CASHBACK': 8.016316722, 'IS_PRIME': False}",0.952,2020-01-29,False
2147,0.93228096,"{'GENERO': 'M', 'OS': '%%', 'DIA_DE_LA_SEMANA': 'Tuesday', 'ESTABLECIMIENTO': nan, 'CIUDAD': nan, 'TIPO_TC': 'Fsica', 'MONTO': 169.5052304, 'HORA': 2, 'DEVICE_SCORE': 3, 'LINEA_TC': 56000, 'INTERES_TC': 38, 'DCTO': 0.0, 'CASHBACK': 1.695052304, 'IS_PRIME': False}",0.952,2020-01-28,False
2148,0.67562133,"{'GENERO': 'F', 'OS': 'ANDROID', 'DIA_DE_LA_SEMANA': 'Thursday', 'ESTABLECIMIENTO': nan, 'CIUDAD': nan, 'TIPO_TC': 'Fsica', 'MONTO': 568.6998843, 'HORA': 14, 'DEVICE_SCORE': 5, 'LINEA_TC': 89000, 'INTERES_TC': 52, 'DCTO': 0.0, 'CASHBACK': 5.686998843, 'IS_PRIME': False}",0.952,2020-01-23,False
2150,0.63266677,"{'GENERO': 'F', 'OS': '%%', 'DIA_DE_LA_SEMANA': 'Tuesday', 'ESTABLECIMIENTO': 'Farmacia', 'CIUDAD': nan, 'TIPO_TC': 'Fsica', 'MONTO': 358.0702646, 'HORA': 9, 'DEVICE_SCORE': 5, 'LINEA_TC': 98000, 'INTERES_TC': 42, 'DCTO': 0.0, 'CASHBACK': 3.580702646, 'IS_PRIME': False}",0.952,2020-01-28,False
