MONTO,HORA,DEVICE_SCORE,LINEA_TC,INTERES_TC,DCTO,CASHBACK,IS_PRIME,FRAUDE,GENERO_F,GENERO_M,OS_WEB,OS_ANDROID,OS_OTHER,DIA_DE_LA_SEMANA_MONDAY,DIA_DE_LA_SEMANA_TUESDAY,DIA_DE_LA_SEMANA_WEDNESDAY,DIA_DE_LA_SEMANA_THURSDAY,DIA_DE_LA_SEMANA_FRIDAY,DIA_DE_LA_SEMANA_SATURDAY,DIA_DE_LA_SEMANA_SUNDAY,ESTABLECIMIENTO_RESTAURANTE,ESTABLECIMIENTO_ABARROTES,ESTABLECIMIENTO_SUPER,ESTABLECIMIENTO_MPAGO,ESTABLECIMIENTO_FARMACIA,ESTABLECIMIENTO_OTHER,CIUDAD_TOLUCA,CIUDAD_GUADALAJARA,CIUDAD_MERIDA,CIUDAD_MONTERREY,CIUDAD_OTHER,TIPO_TC_FSICA,TIPO_TC_VIRTUAL
507.5380249,15.0,1.0,54000.0,42.0,0.0,5.075380249,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
800.0051069,20.0,3.0,35000.0,48.0,0.0,8.000051069,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
133.7580949,13.0,3.0,37000.0,54.0,0.0,1.337580949,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
302.4662259,20.0,4.0,95000.0,51.0,0.0,3.024662259,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
736.4720238,4.0,5.0,46000.0,40.0,0.0,7.364720238,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
961.4991963,5.0,3.0,64000.0,48.0,0.0,19.22998393,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
417.741062,15.0,2.0,95000.0,52.0,0.0,8.35482124,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
910.0775122,22.0,4.0,82000.0,63.0,91.00775122,8.19069761,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
598.8081173,12.0,1.0,33000.0,33.0,0.0,11.97616235,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
884.8269646,11.0,1.0,74000.0,54.0,88.48269646,15.92688536,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
708.1605091,8.0,4.0,80000.0,44.0,0.0,7.081605091,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
895.5135169,10.0,3.0,27000.0,58.0,0.0,8.955135169,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
393.2953002,23.0,4.0,68000.0,50.0,0.0,3.932953002,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
983.4421328,23.0,5.0,78000.0,41.0,0.0,9.834421328,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
301.9966569,8.0,3.0,49000.0,45.0,0.0,6.039933139,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
589.4838063,7.0,1.0,39000.0,40.0,0.0,5.894838063,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
477.4934015,20.0,3.0,59000.0,32.0,0.0,4.774934015,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
767.1380999,16.0,5.0,90000.0,47.0,76.71380999,6.904242899,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
379.9694924,7.0,1.0,43000.0,45.0,0.0,3.799694924,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
507.0434898,11.0,3.0,53000.0,53.0,0.0,10.1408698,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
879.4174832,16.0,2.0,43000.0,56.0,0.0,8.794174832,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
164.0874689,23.0,1.0,36000.0,42.0,0.0,3.281749378,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
867.3064092,7.0,2.0,31000.0,58.0,0.0,17.34612818,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
514.5588187,4.0,4.0,45000.0,43.0,0.0,10.29117637,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
890.3346642,15.0,5.0,97000.0,50.0,0.0,8.903346642,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
348.7278604,13.0,4.0,87000.0,57.0,34.87278604,3.138550743,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
311.1300863,2.0,1.0,81000.0,54.0,31.11300863,2.800170777,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
468.7289168,9.0,5.0,32000.0,47.0,0.0,4.687289168,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
168.7262131,3.0,5.0,80000.0,64.0,0.0,1.687262131,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
264.6097114,12.0,5.0,88000.0,55.0,0.0,2.646097114,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
80.09198014,5.0,5.0,44000.0,60.0,0.0,0.800919801,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
478.0227699,4.0,2.0,76000.0,41.0,0.0,9.560455398,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3.130883014,17.0,4.0,82000.0,32.0,0.0,0.03130883,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
775.5589247,19.0,2.0,87000.0,56.0,77.55589247,13.96006064,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
491.9826153,18.0,1.0,91000.0,50.0,0.0,4.919826153,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
613.9554133,15.0,4.0,97000.0,33.0,61.39554133,5.525598719,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
866.1069061,14.0,5.0,71000.0,58.0,0.0,8.661069061,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
286.2073939,8.0,4.0,76000.0,35.0,28.62073939,2.575866545,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
175.9233574,16.0,3.0,51000.0,52.0,0.0,1.759233574,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
991.2484092,16.0,1.0,82000.0,49.0,0.0,9.912484092,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
248.8322494,17.0,2.0,90000.0,33.0,0.0,4.976644987,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
868.3089303,19.0,1.0,61000.0,46.0,173.6617861,13.89294289,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
806.0091634,16.0,2.0,69000.0,42.0,80.60091634,14.50816494,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
797.5639142,14.0,2.0,50000.0,57.0,0.0,7.975639142,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
669.471101,17.0,4.0,28000.0,64.0,66.9471101,6.025239909,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
303.0190033,2.0,3.0,85000.0,51.0,30.30190033,2.72717103,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
561.7425266,12.0,5.0,78000.0,46.0,0.0,5.617425266,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
610.1641032,8.0,2.0,44000.0,41.0,0.0,6.101641032,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
545.5204195,21.0,3.0,64000.0,59.0,0.0,5.455204195,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
9.57384997,2.0,2.0,49000.0,51.0,0.0,0.0957385,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
582.5129665,21.0,3.0,27000.0,50.0,58.25129665,5.242616699,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
787.6026942,1.0,5.0,42000.0,64.0,0.0,7.876026942,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
8.480232138,17.0,3.0,38000.0,37.0,0.848023214,0.076322089,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
583.364275,8.0,2.0,68000.0,32.0,0.0,5.83364275,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
760.0432975,22.0,1.0,27000.0,62.0,0.0,15.20086595,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
673.0869161,14.0,2.0,28000.0,59.0,0.0,6.730869161,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
299.2951802,16.0,2.0,53000.0,58.0,29.92951802,2.693656622,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
811.1304249,5.0,5.0,48000.0,32.0,0.0,8.111304249,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
859.1701152,10.0,4.0,35000.0,59.0,0.0,17.1834023,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
919.3519572,22.0,4.0,85000.0,45.0,0.0,9.193519572,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
513.8272311,14.0,3.0,86000.0,48.0,0.0,5.138272311,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
793.5999242,16.0,2.0,92000.0,37.0,0.0,7.935999242,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
417.698757,20.0,3.0,86000.0,38.0,0.0,4.17698757,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8.278585814,9.0,4.0,96000.0,59.0,0.0,0.082785858,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
495.7485635,15.0,3.0,33000.0,48.0,0.0,4.957485635,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
57.64546776,17.0,2.0,76000.0,45.0,5.764546776,0.51880921,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
497.1044996,22.0,5.0,48000.0,50.0,49.71044996,8.947880994,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
99.82820755,19.0,2.0,48000.0,32.0,9.982820755,1.796907736,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
926.296991,2.0,1.0,73000.0,38.0,0.0,9.26296991,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
59.80470776,5.0,3.0,75000.0,34.0,0.0,0.598047078,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
915.5895849,16.0,5.0,76000.0,35.0,0.0,18.3117917,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
366.8521199,12.0,1.0,85000.0,54.0,0.0,3.668521199,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
578.1297468,17.0,1.0,28000.0,64.0,0.0,5.781297468,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
362.8260362,18.0,2.0,43000.0,60.0,0.0,3.628260362,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
293.9154928,14.0,5.0,79000.0,44.0,0.0,2.939154928,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
892.6856077,6.0,5.0,59000.0,42.0,0.0,17.85371215,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
305.012475,22.0,3.0,43000.0,39.0,0.0,3.05012475,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
58.42144674,12.0,1.0,33000.0,63.0,0.0,1.168428935,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
930.9265411,8.0,2.0,26000.0,58.0,93.09265411,16.75667774,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
836.9840196,21.0,2.0,26000.0,54.0,83.69840196,15.06571235,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
323.6072074,2.0,1.0,26000.0,59.0,0.0,3.236072074,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
703.0816092,13.0,2.0,28000.0,37.0,0.0,7.030816092,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
902.6122867,6.0,2.0,78000.0,58.0,180.5224573,14.44179659,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
760.8915918,23.0,1.0,39000.0,47.0,0.0,7.608915918,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
248.8228566,18.0,1.0,42000.0,35.0,0.0,2.488228566,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
143.0770058,17.0,4.0,50000.0,62.0,14.30770058,1.287693052,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
885.3342943,2.0,1.0,40000.0,50.0,0.0,8.853342943,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
261.6329085,12.0,4.0,46000.0,53.0,0.0,5.23265817,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
989.165857,11.0,1.0,77000.0,33.0,0.0,9.89165857,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
351.6657102,5.0,5.0,52000.0,41.0,35.16657102,3.164991392,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
675.9844492,18.0,1.0,28000.0,63.0,0.0,13.51968898,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
954.2103202,12.0,3.0,61000.0,54.0,0.0,9.542103202,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
350.0045899,6.0,3.0,46000.0,38.0,35.00045899,6.300082619,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
40.94537178,19.0,3.0,80000.0,48.0,0.0,0.409453718,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
747.9505021,10.0,2.0,85000.0,34.0,0.0,7.479505021,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
737.7073921,14.0,5.0,53000.0,32.0,0.0,14.75414784,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
393.8536302,11.0,1.0,39000.0,33.0,39.38536302,3.544682672,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
122.8514736,2.0,2.0,38000.0,61.0,0.0,2.457029473,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
96.11748738,11.0,4.0,34000.0,52.0,0.0,0.961174874,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
634.47709,18.0,4.0,96000.0,36.0,0.0,6.3447709,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
269.0887406,19.0,4.0,46000.0,32.0,26.90887406,2.421798665,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
351.7763829,8.0,1.0,77000.0,54.0,35.17763829,6.331974893,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
48.44409959,10.0,3.0,97000.0,42.0,0.0,0.968881992,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
10.48890152,23.0,5.0,75000.0,48.0,1.048890152,0.094400114,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
962.615607,4.0,3.0,58000.0,61.0,0.0,9.62615607,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
756.542982,13.0,2.0,93000.0,45.0,0.0,7.56542982,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
941.9726912,19.0,3.0,42000.0,60.0,0.0,9.419726912,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
926.8827426,22.0,5.0,55000.0,48.0,0.0,9.268827426,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
777.7238156,7.0,5.0,30000.0,48.0,0.0,7.777238156,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
480.5908533,6.0,3.0,71000.0,42.0,48.05908533,4.32531768,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
850.3503667,9.0,2.0,37000.0,34.0,85.03503667,7.6531533,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
742.8139142,14.0,4.0,37000.0,58.0,0.0,14.85627828,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
707.7806372,14.0,5.0,48000.0,56.0,0.0,7.077806372,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
794.8746012,1.0,1.0,98000.0,34.0,0.0,7.948746012,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
675.6209547,2.0,2.0,67000.0,58.0,67.56209547,12.16117718,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
752.0831435,14.0,5.0,37000.0,48.0,0.0,7.520831435,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
583.2496561,10.0,5.0,76000.0,42.0,58.32496561,5.249246905,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
303.2816846,18.0,3.0,31000.0,45.0,0.0,3.032816846,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
19.84859197,1.0,1.0,39000.0,39.0,0.0,0.19848592,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
562.5536991,5.0,3.0,44000.0,37.0,0.0,5.625536991,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
742.1578322,23.0,1.0,74000.0,62.0,74.21578322,6.67942049,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
986.9767849,22.0,1.0,80000.0,62.0,197.395357,7.895814279,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
565.4708762,9.0,4.0,95000.0,53.0,0.0,5.654708762,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
647.6492877,2.0,2.0,37000.0,58.0,64.76492877,5.828843589,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
983.065125,11.0,2.0,47000.0,32.0,98.3065125,17.69517225,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
952.4271606,12.0,3.0,36000.0,44.0,0.0,19.04854321,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
899.7176615,4.0,4.0,97000.0,57.0,0.0,8.997176615,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
929.6387055,3.0,5.0,68000.0,37.0,0.0,9.296387055,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
345.0893994,15.0,5.0,36000.0,63.0,69.01787987,2.760715195,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
867.5501124,10.0,5.0,41000.0,35.0,0.0,8.675501124,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
903.1588895,13.0,5.0,99000.0,60.0,0.0,9.031588895,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
415.4869608,18.0,2.0,66000.0,56.0,0.0,4.154869608,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
555.7334571,11.0,5.0,92000.0,56.0,0.0,5.557334571,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
602.7284654,8.0,4.0,59000.0,45.0,0.0,12.05456931,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
143.6234693,17.0,3.0,62000.0,58.0,0.0,1.436234693,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
937.6165678,16.0,5.0,49000.0,55.0,0.0,9.376165678,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
367.5524213,3.0,4.0,57000.0,32.0,0.0,7.351048425,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
717.9319309,22.0,5.0,79000.0,49.0,0.0,7.179319309,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
312.0635757,1.0,3.0,53000.0,32.0,0.0,3.120635757,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
393.177557,17.0,4.0,84000.0,57.0,39.3177557,7.077196027,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
683.5751467,15.0,1.0,67000.0,42.0,0.0,13.67150293,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
990.91308,18.0,3.0,90000.0,61.0,0.0,19.8182616,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
706.6248641,16.0,3.0,73000.0,58.0,0.0,7.066248641,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
758.6773524,6.0,2.0,34000.0,61.0,0.0,15.17354705,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
665.2829883,4.0,5.0,54000.0,40.0,0.0,6.652829883,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
446.7926856,16.0,3.0,43000.0,51.0,0.0,4.467926856,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
187.1823494,15.0,3.0,84000.0,38.0,0.0,1.871823494,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
538.6943809,12.0,2.0,89000.0,53.0,0.0,5.386943809,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
315.2509448,14.0,3.0,71000.0,60.0,0.0,3.152509448,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
663.4636891,16.0,1.0,44000.0,52.0,66.34636891,5.971173202,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
740.0100094,16.0,5.0,80000.0,49.0,148.0020019,11.84016015,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
683.5101707,5.0,2.0,96000.0,42.0,0.0,13.67020341,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
594.780635,21.0,1.0,88000.0,37.0,0.0,5.94780635,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
16.37217407,23.0,4.0,85000.0,38.0,0.0,0.327443481,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
